date,sku_id,units_sold,revenue,unit_price,promo_flag,units_sold_corrected_negative,units_sold_imputed,unit_price_imputed,week,month,season,is_holiday,promo_event,category,subcategory,launch_date,unit_cost,list_price,on_hand_units,on_order_units,lead_time_days,reorder_point,lag_1,lag_7,lag_14,lag_28,roll_mean_7,roll_mean_28,roll_std_7,day_of_week,is_weekend,week_of_year,is_promo,has_promo_event,days_since_launch,discount_pct
2025-05-18,SKU-0003,13.0,27153.75,2088.75,0,False,False,False,20,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,97.2,0.0,19.0,79.3,4.0,8.0,0.0,6.1936490592373445,6.0,2.0783446092584765,3.0550504633038935,6,1,20,0,0,552,0.0
2025-05-19,SKU-0003,10.0,20887.5,2088.75,0,False,False,False,21,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,43.2,75.0,19.0,79.3,13.0,3.0,0.0,0.0,6.714285714285714,2.3214285714285716,4.029651999626672,0,0,21,0,0,553,0.0
2025-05-20,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,21,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,43.2,75.0,19.0,79.3,10.0,5.0,0.0,0.0,7.714285714285714,2.6785714285714284,3.8172540616821102,1,0,21,0,0,554,0.0
2025-05-21,SKU-0003,8.0,16710.0,2088.75,0,False,False,False,21,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,43.2,75.0,19.0,79.3,6.0,8.0,0.0,0.0,7.857142857142857,2.892857142857143,3.716116764786032,2,0,21,0,0,555,0.0
2025-05-22,SKU-0003,12.0,25065.0,2088.75,0,False,False,True,21,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,43.2,75.0,19.0,79.3,8.0,3.0,0.0,0.0,7.857142857142857,3.1785714285714284,3.716116764786032,3,0,21,0,0,556,0.0
2025-05-23,SKU-0003,8.0,16710.0,2088.75,0,False,False,False,21,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,43.2,75.0,19.0,79.3,12.0,11.0,0.0,0.0,9.142857142857142,3.607142857142857,3.2877840272018792,4,0,21,0,0,557,0.0
2025-05-24,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,21,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,43.2,75.0,19.0,79.3,8.0,4.0,10.0,0.0,8.714285714285714,3.892857142857143,3.1997023671109215,5,1,21,0,0,558,0.0
2025-05-25,SKU-0003,3.1936490592373445,6670.73,2088.75,0,False,False,False,21,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,43.2,75.0,19.0,79.3,6.0,13.0,8.0,0.0,9.0,4.107142857142857,2.7688746209726913,6,1,21,0,0,559,0.0
2025-05-26,SKU-0003,0.0,0.0,2088.75,0,False,False,False,22,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,3.1936490592373445,10.0,3.0,0.0,7.599092722748192,4.221201752115619,2.886056214834119,0,0,22,0,0,560,0.0
2025-05-27,SKU-0003,0.0,0.0,2088.75,0,False,False,False,22,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,6.0,5.0,0.0,6.170521294176764,4.221201752115619,3.8225659580170626,1,0,22,0,0,561,0.0
2025-05-28,SKU-0003,0.0,0.0,2088.75,0,False,False,False,22,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,8.0,8.0,0.0,5.313378437033906,4.221201752115619,4.4828462202714,2,0,22,0,0,562,0.0
2025-05-29,SKU-0003,0.0,0.0,2088.75,0,False,False,False,22,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,12.0,3.0,0.0,4.170521294176764,4.221201752115619,4.6983447308120265,3,0,22,0,0,563,0.0
2025-05-30,SKU-0003,0.0,0.0,2088.75,0,False,False,False,22,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,8.0,11.0,0.0,2.4562355798910493,4.221201752115619,3.365703040626841,4,0,22,0,0,564,0.0
2025-05-31,SKU-0003,0.0,0.0,2088.75,0,False,False,False,22,5,Spring,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,6.0,4.0,0.0,1.3133784370339063,4.221201752115619,2.384835909152809,5,1,22,0,0,565,0.0
2025-06-01,SKU-0003,0.0,0.0,2088.75,0,False,False,False,22,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,3.1936490592373445,13.0,0.0,0.45623557989104924,4.221201752115619,1.2070858836510605,6,1,22,0,0,566,0.0
2025-06-02,SKU-0003,0.0,0.0,2088.75,0,False,False,False,23,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,0.0,10.0,0.0,0.0,4.221201752115619,0.0,0,0,23,0,0,567,0.0
2025-06-03,SKU-0003,0.0,0.0,2088.75,0,False,False,False,23,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,0.0,6.0,0.0,0.0,4.221201752115619,0.0,1,0,23,0,0,568,0.0
2025-06-04,SKU-0003,0.0,0.0,2088.75,0,False,False,False,23,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,0.0,8.0,0.0,0.0,4.221201752115619,0.0,2,0,23,0,0,569,0.0
2025-06-05,SKU-0003,0.0,0.0,2088.75,0,False,False,False,23,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,0.0,12.0,0.0,0.0,4.221201752115619,0.0,3,0,23,0,0,570,0.0
2025-06-06,SKU-0003,0.0,0.0,2088.75,0,False,False,False,23,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,0.0,8.0,0.0,0.0,4.221201752115619,0.0,4,0,23,0,0,571,0.0
2025-06-07,SKU-0003,8.0,16710.0,2088.75,0,False,False,False,23,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,0.0,6.0,10.0,0.0,4.221201752115619,0.0,5,1,23,0,0,572,0.0
2025-06-08,SKU-0003,5.0,10443.75,2088.75,0,False,False,False,23,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,8.0,0.0,3.1936490592373445,8.0,1.1428571428571428,4.149773180687048,3.023715784073818,6,1,23,0,0,573,0.0
2025-06-09,SKU-0003,6.0,6266.25,2088.75,0,False,True,False,24,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,59.0,43.2,19.0,79.3,5.0,0.0,0.0,3.0,1.8571428571428572,4.0426303235441905,3.2877840272018797,0,0,24,0,0,574,0.0
2025-06-10,SKU-0003,5.0,10443.75,2088.75,0,False,False,False,24,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,59.0,43.2,19.0,79.3,6.0,0.0,0.0,5.0,2.7142857142857144,4.149773180687048,3.498298906339371,1,0,24,0,0,575,0.0
2025-06-11,SKU-0003,7.0,14621.25,2088.75,0,False,False,False,24,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,59.0,43.2,19.0,79.3,5.0,0.0,0.0,8.0,3.4285714285714284,4.149773180687048,3.3594217189442417,2,0,24,0,0,576,0.0
2025-06-12,SKU-0003,9.0,18798.75,2088.75,0,False,False,False,24,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,59.0,43.2,19.0,79.3,7.0,0.0,0.0,3.0,4.428571428571429,4.114058894972763,3.2071349029490923,3,0,24,0,0,577,0.0
2025-06-13,SKU-0003,5.0,10443.75,2088.75,0,False,False,False,24,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,59.0,43.2,19.0,79.3,9.0,0.0,0.0,11.0,5.714285714285714,4.328344609258477,2.9277002188455996,4,0,24,0,0,578,0.0
2025-06-14,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,24,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,59.0,43.2,19.0,79.3,5.0,8.0,0.0,4.0,6.428571428571429,4.114058894972763,1.6183471874253739,5,1,24,0,0,579,0.0
2025-06-15,SKU-0003,3.0,6266.25,2088.75,0,False,False,False,24,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,59.0,43.2,19.0,79.3,6.0,5.0,0.0,13.0,6.142857142857143,4.185487466401334,1.4638501094227996,6,1,24,0,0,580,0.0
2025-06-16,SKU-0003,2.0,4177.5,2088.75,0,False,False,False,25,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,65.2,53.0,19.0,79.3,3.0,6.0,0.0,10.0,5.857142857142857,3.8283446092584765,1.8644544714716087,0,0,25,0,0,581,0.0
2025-06-17,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,25,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,65.2,53.0,19.0,79.3,2.0,5.0,0.0,6.0,5.285714285714286,3.542630323544191,2.3603873774083297,1,0,25,0,0,582,0.0
2025-06-18,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,25,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,65.2,53.0,19.0,79.3,6.0,7.0,0.0,8.0,5.428571428571429,3.542630323544191,2.370453040886408,2,0,25,0,0,583,0.0
2025-06-19,SKU-0003,8.0,16710.0,2088.75,0,False,False,False,25,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,65.2,53.0,19.0,79.3,6.0,9.0,0.0,12.0,5.285714285714286,3.4712017521156193,2.2886885410853175,3,0,25,0,0,584,0.0
2025-06-20,SKU-0003,5.0,10443.75,2088.75,0,False,False,False,25,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,65.2,53.0,19.0,79.3,8.0,5.0,0.0,8.0,5.142857142857143,3.3283446092584765,2.0354009783964297,4,0,25,0,0,585,0.0
2025-06-21,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,25,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,65.2,53.0,19.0,79.3,5.0,6.0,8.0,6.0,5.142857142857143,3.2212017521156193,2.0354009783964297,5,1,25,0,0,586,0.0
2025-06-22,SKU-0003,14.0,29242.5,2088.75,0,False,False,False,25,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,65.2,53.0,19.0,79.3,6.0,3.0,5.0,3.1936490592373445,5.142857142857143,3.2212017521156193,2.0354009783964297,6,1,25,0,0,587,0.0
2025-06-23,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,26,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,14.2,104.0,19.0,79.3,14.0,2.0,6.0,0.0,6.714285714285714,3.607142857142857,3.683941988065037,0,0,26,0,0,588,0.0
2025-06-24,SKU-0003,2.0,4177.5,2088.75,0,False,False,False,26,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,14.2,104.0,19.0,79.3,6.0,6.0,5.0,0.0,7.285714285714286,3.8214285714285716,3.0937725468153885,1,0,26,0,0,589,0.0
2025-06-25,SKU-0003,5.0,10443.75,2088.75,0,False,False,False,26,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,14.2,104.0,19.0,79.3,2.0,6.0,7.0,0.0,6.714285714285714,3.892857142857143,3.683941988065037,2,0,26,0,0,590,0.0
2025-06-26,SKU-0003,4.0,8355.0,2088.75,0,False,False,False,26,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,14.2,104.0,19.0,79.3,5.0,8.0,9.0,0.0,6.571428571428571,4.071428571428571,3.7352886036263593,3,0,26,0,0,591,0.0
2025-06-27,SKU-0003,3.1936490592373445,6670.73,2088.75,0,False,False,False,26,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,14.2,104.0,19.0,79.3,4.0,5.0,5.0,0.0,6.0,4.214285714285714,3.785938897200183,4,0,26,0,0,592,0.0
2025-06-28,SKU-0003,0.0,0.0,2088.75,0,False,False,False,26,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,14.2,104.0,19.0,79.3,3.1936490592373445,6.0,6.0,0.0,5.741949865605335,4.328344609258477,3.924484605220829,5,1,26,0,0,593,0.0
2025-06-29,SKU-0003,0.0,0.0,2088.75,0,False,False,False,26,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,14.2,104.0,19.0,79.3,0.0,14.0,3.0,0.0,4.884807008462478,4.328344609258477,4.475302927253428,6,1,26,0,0,594,0.0
2025-06-30,SKU-0003,0.0,0.0,2088.75,0,False,False,False,27,6,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,104.0,19.0,79.3,0.0,6.0,2.0,0.0,2.8848070084624777,4.328344609258477,2.3432389969530054,0,0,27,0,0,595,0.0
2025-07-01,SKU-0003,0.0,0.0,1712.77,1,False,False,False,27,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,104.0,19.0,79.3,0.0,2.0,6.0,0.0,2.0276641513196205,4.328344609258477,2.098389896235546,1,0,27,1,1,596,0.180002393776182
2025-07-02,SKU-0003,0.0,0.0,1712.77,1,False,False,False,27,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,104.0,19.0,79.3,0.0,5.0,6.0,0.0,1.741949865605335,4.328344609258477,2.2345271301996785,2,0,27,1,1,597,0.180002393776182
2025-07-03,SKU-0003,0.0,0.0,1712.77,1,False,False,False,27,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,104.0,19.0,79.3,0.0,4.0,8.0,0.0,1.0276641513196207,4.328344609258477,1.7704396374072007,3,0,27,1,1,598,0.180002393776182
2025-07-04,SKU-0003,0.0,0.0,1712.77,1,False,False,False,27,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,104.0,19.0,79.3,0.0,3.1936490592373445,5.0,0.0,0.45623557989104924,4.328344609258477,1.2070858836510572,4,0,27,1,1,599,0.180002393776182
2025-07-05,SKU-0003,10.0,17127.75,1712.77,1,False,False,False,27,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,104.0,19.0,79.3,0.0,0.0,6.0,8.0,0.0,4.328344609258477,0.0,5,1,27,1,1,600,0.180002393776182
2025-07-06,SKU-0003,14.0,23978.85,1712.77,1,False,False,False,27,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,104.0,19.0,79.3,10.0,0.0,14.0,5.0,1.4285714285714286,4.399773180687048,3.779644730092272,6,1,27,1,1,601,0.180002393776182
2025-07-07,SKU-0003,6.0,10276.65,1712.77,1,False,False,False,28,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,23.0,95.2,19.0,79.3,14.0,0.0,6.0,6.0,3.4285714285714284,4.721201752115619,5.968169536721256,0,0,28,1,1,602,0.180002393776182
2025-07-08,SKU-0003,6.0,10276.65,1712.77,1,False,False,False,28,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,23.0,95.2,19.0,79.3,6.0,0.0,2.0,5.0,4.285714285714286,4.721201752115619,5.822779568622009,1,0,28,1,1,603,0.180002393776182
2025-07-09,SKU-0003,8.0,13702.2,1712.77,1,False,False,False,28,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,23.0,95.2,19.0,79.3,6.0,0.0,5.0,7.0,5.142857142857143,4.756916037829905,5.520524474738834,2,0,28,1,1,604,0.180002393776182
2025-07-10,SKU-0003,7.0,11989.42,1712.77,1,False,False,False,28,7,Summer,0,Monsoon Sale,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,23.0,95.2,19.0,79.3,8.0,0.0,4.0,9.0,6.285714285714286,4.7926303235441905,5.089672082242814,3,0,28,1,1,605,0.180002393776182
2025-07-11,SKU-0003,2.0,4177.5,2088.75,0,False,False,False,28,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,23.0,95.2,19.0,79.3,7.0,0.0,3.1936490592373445,5.0,7.285714285714286,4.721201752115619,4.270608298368657,4,0,28,0,0,606,0.0
2025-07-12,SKU-0003,8.0,16710.0,2088.75,0,False,False,False,28,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,23.0,95.2,19.0,79.3,2.0,10.0,0.0,6.0,7.571428571428571,4.614058894972763,3.7352886036263584,5,1,28,0,0,607,0.0
2025-07-13,SKU-0003,4.0,8355.0,2088.75,0,False,False,False,28,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,23.0,95.2,19.0,79.3,8.0,14.0,0.0,3.0,7.285714285714286,4.685487466401334,3.592319850008056,6,1,28,0,0,608,0.0
2025-07-14,SKU-0003,3.0,6266.25,2088.75,0,False,False,False,29,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,36.0,44.2,19.0,79.3,4.0,6.0,0.0,2.0,5.857142857142857,4.721201752115619,2.1930626551751335,0,0,29,0,0,609,0.0
2025-07-15,SKU-0003,3.0,6266.25,2088.75,0,False,False,False,29,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,36.0,44.2,19.0,79.3,3.0,6.0,0.0,6.0,5.428571428571429,4.756916037829905,2.439750182371332,1,0,29,0,0,610,0.0
2025-07-16,SKU-0003,1.0,2088.75,2088.75,0,False,False,False,29,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,36.0,44.2,19.0,79.3,3.0,8.0,0.0,6.0,5.0,4.649773180687048,2.5819888974716103,2,0,29,0,0,611,0.0
2025-07-17,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,29,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,36.0,44.2,19.0,79.3,1.0,7.0,0.0,8.0,4.0,4.471201752115619,2.58198889747161,3,0,29,0,0,612,0.0
2025-07-18,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,29,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,36.0,44.2,19.0,79.3,6.0,2.0,0.0,5.0,3.857142857142857,4.399773180687048,2.4102953780654772,4,0,29,0,0,613,0.0
2025-07-19,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,29,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,36.0,44.2,19.0,79.3,6.0,8.0,10.0,6.0,4.428571428571429,4.435487466401334,2.3704530408864066,5,1,29,0,0,614,0.0
2025-07-20,SKU-0003,4.0,8355.0,2088.75,0,False,False,False,29,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,36.0,44.2,19.0,79.3,6.0,4.0,14.0,14.0,4.142857142857143,4.435487466401334,1.9518001458970644,6,1,29,0,0,615,0.0
2025-07-21,SKU-0003,1.0,2088.75,2088.75,0,False,False,False,30,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.0,44.2,19.0,79.3,4.0,3.0,6.0,6.0,4.142857142857143,4.078344609258477,1.9518001458970644,0,0,30,0,0,616,0.0
2025-07-22,SKU-0003,5.0,10443.75,2088.75,0,False,False,False,30,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.0,44.2,19.0,79.3,1.0,3.0,6.0,2.0,3.857142857142857,3.899773180687048,2.2677868380553616,1,0,30,0,0,617,0.0
2025-07-23,SKU-0003,4.0,8355.0,2088.75,0,False,False,False,30,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.0,44.2,19.0,79.3,5.0,1.0,8.0,5.0,4.142857142857143,4.006916037829905,2.2677868380553616,2,0,30,0,0,618,0.0
2025-07-24,SKU-0003,0.0,0.0,2088.75,0,False,False,False,30,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.0,44.2,19.0,79.3,4.0,6.0,7.0,4.0,4.571428571428571,3.9712017521156193,1.8126539343499297,3,0,30,0,0,619,0.0
2025-07-25,SKU-0003,0.0,0.0,2088.75,0,False,False,False,30,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.0,44.2,19.0,79.3,0.0,6.0,2.0,3.1936490592373445,3.7142857142857144,3.8283446092584765,2.3603873774083275,4,0,30,0,0,620,0.0
2025-07-26,SKU-0003,4.0,8355.0,2088.75,0,False,False,False,30,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.0,44.2,19.0,79.3,0.0,6.0,8.0,0.0,2.857142857142857,3.7142857142857144,2.4784787961282086,5,1,30,0,0,621,0.0
2025-07-27,SKU-0003,3.0,6266.25,2088.75,0,False,False,False,30,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.0,44.2,19.0,79.3,4.0,4.0,4.0,0.0,2.5714285714285716,3.857142857142857,2.1491969707422376,6,1,30,0,0,622,0.0
2025-07-28,SKU-0003,3.0,6266.25,2088.75,0,False,False,False,31,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,34.2,0.0,19.0,79.3,3.0,1.0,3.0,0.0,2.4285714285714284,3.9642857142857144,2.0701966780270604,0,0,31,0,0,623,0.0
2025-07-29,SKU-0003,1.0,2088.75,2088.75,0,False,False,False,31,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,34.2,0.0,19.0,79.3,3.0,5.0,3.0,0.0,2.7142857142857144,4.071428571428571,1.9760470401187051,1,0,31,0,0,624,0.0
2025-07-30,SKU-0003,5.0,10443.75,2088.75,0,False,False,False,31,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,34.2,0.0,19.0,79.3,1.0,4.0,1.0,0.0,2.142857142857143,4.107142857142857,1.772810520855834,2,0,31,0,0,625,0.0
2025-07-31,SKU-0003,5.0,10443.75,2088.75,0,False,False,False,31,7,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,34.2,0.0,19.0,79.3,5.0,0.0,6.0,0.0,2.2857142857142856,4.285714285714286,1.9760470401187051,3,0,31,0,0,626,0.0
2025-08-01,SKU-0003,1.0,2088.75,2088.75,0,False,False,False,31,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,34.2,0.0,19.0,79.3,5.0,0.0,6.0,0.0,3.0,4.464285714285714,1.9148542155126738,4,0,31,0,0,627,0.0
2025-08-02,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,31,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,34.2,0.0,19.0,79.3,1.0,4.0,6.0,10.0,3.142857142857143,4.5,1.676163419695049,5,1,31,0,0,628,0.0
2025-08-03,SKU-0003,6.0,12532.5,2088.75,0,False,False,False,31,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,34.2,0.0,19.0,79.3,6.0,3.0,4.0,14.0,3.4285714285714284,4.357142857142857,1.9880595947760076,6,1,31,0,0,629,0.0
2025-08-04,SKU-0003,1.0,2088.75,2088.75,0,False,False,False,32,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.2,0.0,19.0,79.3,6.0,3.0,1.0,6.0,3.857142857142857,4.071428571428571,2.193062655175132,0,0,32,0,0,630,0.0
2025-08-05,SKU-0003,4.0,8355.0,2088.75,0,False,False,False,32,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.2,0.0,19.0,79.3,1.0,1.0,5.0,6.0,3.5714285714285716,3.892857142857143,2.4397501823713315,1,0,32,0,0,631,0.0
2025-08-06,SKU-0003,5.1936490592373445,10848.23,2088.75,0,False,False,False,32,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.2,0.0,19.0,79.3,4.0,5.0,4.0,8.0,4.0,3.8214285714285716,2.1602468994692847,2,0,32,0,0,632,0.0
2025-08-07,SKU-0003,0.0,0.0,2088.75,0,False,False,False,32,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.2,0.0,19.0,79.3,5.1936490592373445,5.0,0.0,7.0,4.0276641513196205,3.7212017521156193,2.1763670393471664,3,0,32,0,0,633,0.0
2025-08-08,SKU-0003,0.0,0.0,2088.75,0,False,False,False,32,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.2,0.0,19.0,79.3,0.0,1.0,0.0,2.0,3.3133784370339066,3.4712017521156193,2.586008954660577,4,0,32,0,0,634,0.0
2025-08-09,SKU-0003,0.0,0.0,2088.75,0,False,False,False,32,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.2,0.0,19.0,79.3,0.0,6.0,4.0,8.0,3.1705212941767633,3.399773180687048,2.75706829841406,5,1,32,0,0,635,0.0
2025-08-10,SKU-0003,0.0,0.0,2088.75,0,False,False,False,32,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,9.2,0.0,19.0,79.3,0.0,6.0,3.0,4.0,2.3133784370339066,3.114058894972762,2.6618274424407136,6,1,32,0,0,636,0.0
2025-08-11,SKU-0003,0.0,0.0,2088.75,0,False,False,False,33,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,1.0,3.0,3.0,1.4562355798910491,2.9712017521156193,2.203392690887266,0,0,33,0,0,637,0.0
2025-08-12,SKU-0003,0.0,0.0,2088.75,0,False,False,False,33,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,4.0,1.0,3.0,1.3133784370339063,2.864058894972762,2.269333606974285,1,0,33,0,0,638,0.0
2025-08-13,SKU-0003,0.0,0.0,2088.75,0,False,False,False,33,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,5.1936490592373445,5.0,1.0,0.7419498656053349,2.7569160378299054,1.9630148296695094,2,0,33,0,0,639,0.0
2025-08-14,SKU-0003,0.0,0.0,2088.75,0,False,False,False,33,8,Summer,0,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,0.0,5.0,6.0,0.0,2.7212017521156193,0.0,3,0,33,0,0,640,0.0
2025-08-15,SKU-0003,0.0,0.0,2088.75,0,False,False,False,33,8,Summer,1,,Small Appliances,Air Purifiers,2023-11-13,1253.37,2088.75,0.0,118.2,19.0,79.3,0.0,0.0,1.0,6.0,0.0,2.5069160378299054,0.0,4,0,33,0,0,641,0.0
