sku_id,category,subcategory,week_start,horizon,forecast,forecast_low80,forecast_high80,low_confidence
SKU-0021,Small Appliances,Fans,2026-08-31,3,21.122183141245515,9.613218519554021,31.334462150504994,False
SKU-0153,Furnishings,Sofas,2026-08-31,3,47.58584326726215,30.54441358064699,62.99495568855826,False
SKU-0133,Decor,Vases,2026-08-31,3,9.716653172235263,0.02626146562771139,16.87651497191688,False
SKU-0022,Decor,Wall Art,2026-08-31,3,21.394518741560514,15.080938832772091,28.350809774833,False
SKU-0124,Decor,Vases,2026-08-31,3,12.80649450754275,6.580692338841379,17.706996864472995,False
SKU-0188,Furnishings,Sofas,2026-08-31,3,20.863932442929563,7.441590884730191,31.559925224442214,False
SKU-0007,Small Appliances,Heaters,2026-08-31,3,18.776854257808402,10.060959956981833,25.17496389313275,False
SKU-0036,Furnishings,Tables,2026-08-31,3,4.741854487458605,1.664049203320325,6.395278822609266,False
SKU-0114,Decor,Vases,2026-08-31,3,44.75059735725025,25.842910605587527,65.86604953344005,False
SKU-0183,Decor,Lighting,2026-08-31,3,56.04494824760994,9.348795677774762,79.90203859844839,False
SKU-0144,Decor,Rugs,2026-08-31,3,20.51973053136605,4.224096594047988,31.86003949490808,False
SKU-0149,Decor,rugs,2026-08-31,3,70.21539223652526,52.82845722825982,79.28190042777743,False
SKU-0113,Decor,Lighting,2026-08-31,3,89.20885441487671,60.52599405125487,110.61269519575414,False
SKU-0052,Furnishings,Sofas,2026-08-31,3,85.43320014955012,1.1806396328886,151.67448185898817,False
SKU-0005,Furnishings,Storage,2026-08-31,3,156.1582133002554,139.8807053832926,176.81650132946606,False
SKU-0112,Furnishings,Sofas,2026-08-31,3,74.86840693721196,7.696730413213835,113.9128660966538,False
SKU-0053,Small Appliances,Fans,2026-08-31,3,31.42118804949032,19.591750707301454,40.43069930328117,False
SKU-0160,Small Appliances,Fans,2026-08-31,3,22.4460249831409,10.841422486469405,29.588705162003944,False
SKU-0054,Decor,Wall Art,2026-08-31,3,15.934306470596225,10.96790369916246,22.13613856836831,False
SKU-0182,Small Appliances,Kitchen Appliances,2026-08-31,3,4.811193753356712,2.130960687163402,7.7351841827822545,False
SKU-0111,Decor,Rugs,2026-08-31,3,124.03422300834431,68.12743845069059,168.2715946699856,False
SKU-0055,Small Appliances,Air Purifiers,2026-08-31,3,25.30816358227776,16.122924671976794,34.31158649422039,False
SKU-0110,Small Appliances,Fans,2026-08-31,3,50.670530358593346,40.5001519725205,67.6999736489069,False
SKU-0056,Small Appliances,Air Purifiers,2026-08-31,3,107.17789063358583,103.68553559458246,149.50312353428686,False
SKU-0181,Small Appliances,Air Purifiers,2026-08-31,3,2.8705514576190585,0.6864929971072885,4.615681263588752,True
SKU-0180,Small Appliances,Fans,2026-08-31,3,41.456424115655345,2.415025878961498,127.92281496811633,False
SKU-0109,Furnishings,Storage,2026-08-31,3,19.81078331231714,11.96177510985454,26.586865758599277,False
SKU-0004,Decor,Wall Art,2026-08-31,3,48.12750323229217,39.104987076016585,58.515051698133355,False
SKU-0057,Decor,Wall Art,2026-08-31,3,46.14942117582794,0.0,85.83424801825431,False
SKU-0058,Decor,Lighting,2026-08-31,3,55.46548535613392,36.857194276980245,72.45406036080178,False
SKU-0161,Furnishings,Tables,2026-08-31,3,7.346639413031693,3.8359136871611255,10.885119515082929,False
SKU-0059,Furnishings,Tables,2026-08-31,3,19.751868912593025,12.927918866311003,24.461148986598705,False
SKU-0108,Furnishings,Tables,2026-08-31,3,46.49879865427628,4.75025064567997,62.883230689217854,False
SKU-0179,Small Appliances,Kitchen Appliances,2026-08-31,3,4.50147670499535,1.9585941019797828,7.8112490405183035,False
SKU-0178,Small Appliances,Fans,2026-08-31,3,4.724267485445505,2.4796759076089545,6.4478220034534734,False
SKU-0107,Decor,Wall Art,2026-08-31,3,22.589470674961117,13.544638724773357,34.27159728014458,False
SKU-0060,Furnishings,Sofas,2026-08-31,3,10.030618152657468,5.840912222837015,13.012510406074538,False
SKU-0050,Furnishings,Chairs,2026-08-31,3,21.80721363644288,13.757820077983137,28.66852966235514,False
SKU-0106,Small Appliances,Fans,2026-08-31,3,12.66423074361955,6.830167824010158,15.605382713007316,False
SKU-0049,Decor,Lighting,2026-08-31,3,1.138974443075525,0.0,2.7252233725200457,False
SKU-0115,Furnishings,Storage,2026-08-31,3,400.3768089110061,168.6473949552432,510.62977667897616,False
SKU-0123,Furnishings,Chairs,2026-08-31,3,68.66217001066524,36.08346154478032,97.53792535599824,False
SKU-0037,Furnishings,Tables,2026-08-31,3,63.47826750947407,54.83483280398743,73.44223636281018,False
SKU-0122,Decor,Wall Art,2026-08-31,3,41.56152378179807,33.185786769482284,48.310644695198796,False
SKU-0038,Decor,rugs,2026-08-31,3,49.57556617325743,18.34870211747991,80.34762278798121,False
SKU-0187,Decor,Vases,2026-08-31,3,5.807215458402841,2.650046966133338,7.935938837593927,False
SKU-0039,Furnishings,Sofas,2026-08-31,3,55.068819719615554,43.88331850494998,67.210138291648,False
SKU-0157,Decor,Vases,2026-08-31,3,9.848389981415748,5.269671484936805,13.81546721051535,False
SKU-0121,Decor,Lighting,2026-08-31,3,16.99484887843885,11.056013410503489,22.694797414741082,False
SKU-0040,Decor,vases,2026-08-31,3,3.182887077302286,0.9160074513233364,5.416230621344014,False
SKU-0041,Decor,Lighting,2026-08-31,3,2.5044896466070634,0.8101707778719195,4.631573006837603,False
SKU-0120,Decor,Vases,2026-08-31,3,44.35120007766679,11.31597381291361,73.22689356544407,False
SKU-0143,Small Appliances,Fans,2026-08-31,3,1.2746888544313182,0.0,2.9133632629191095,False
SKU-0186,Decor,Wall Art,2026-08-31,3,2.3642216927425697,0.33228017666790766,4.35868524300845,False
SKU-0119,Decor,Wall Art,2026-08-31,3,37.9508531257334,24.683940607822866,45.88827839012163,False
SKU-0042,Small Appliances,Kitchen Appliances,2026-08-31,3,136.361413552258,127.79124689713909,165.10744049981847,False
SKU-0043,Small Appliances,Kitchen Appliances,2026-08-31,3,29.980940299540364,18.78715537466835,38.99222653933386,False
SKU-0044,Decor,Rugs,2026-08-31,3,20.87818627741063,6.545900910242585,34.440662006228536,False
SKU-0158,Decor,Lighting,2026-08-31,3,69.97480432265448,47.88335150596368,92.75517501097202,False
SKU-0118,Small Appliances,Heaters,2026-08-31,3,41.084928325537206,19.779549722772455,49.63312060102503,False
SKU-0185,Small Appliances,Heaters,2026-08-31,3,12.163001805023299,6.80620038833757,16.876109813656022,False
SKU-0045,Small Appliances,Air Purifiers,2026-08-31,3,1.5142907372255394,0.1655759740785859,3.067388847494331,False
SKU-0117,Small Appliances,Air Purifiers,2026-08-31,3,54.88649255368619,41.93805327383245,63.960751681770304,False
SKU-0198,Small Appliances,Air Purifiers,2026-08-31,3,3.6294721147840683,1.7037017738563238,4.822254601185379,False
SKU-0046,Small Appliances,Air Purifiers,2026-08-31,3,299.03097270999723,115.43920403820673,371.0783974567932,False
SKU-0116,Small Appliances,Heaters,2026-08-31,3,12.286299935296228,5.826005544180129,17.092011555434297,False
SKU-0006,Small Appliances,Air Purifiers,2026-08-31,3,8.830734587001528,4.443872452729561,14.082958354117851,False
SKU-0047,Decor,Rugs,2026-08-31,3,22.41144855716022,6.920368964943043,35.88302341374456,False
SKU-0048,Decor,Vases,2026-08-31,3,119.37795883917244,82.82579807535014,142.52622149176915,False
SKU-0184,Decor,Vases,2026-08-31,3,70.75893089221333,51.48235503856019,85.41528216973421,False
SKU-0159,Small Appliances,Fans,2026-08-31,3,102.77400272506986,82.69733892347662,125.84646099748979,False
SKU-0200,Decor,Lighting,2026-08-31,3,47.616109112583764,3.6838643504610658,80.29167770349225,False
SKU-0066,Decor,Rugs,2026-09-07,4,40.689559287633536,23.8539652324395,56.50676475926419,False
SKU-0104,Small Appliances,Air Purifiers,2026-09-07,4,40.8570570929495,28.84571738492967,50.73329834637034,False
SKU-0063,Decor,Rugs,2026-09-07,4,21.725414140655687,0.0,45.69479185418712,False
SKU-0163,Furnishings,Chairs,2026-09-07,4,72.51550636940009,49.894844755494745,89.2457195271591,False
SKU-0062,Decor,Lighting,2026-09-07,4,142.45876343482132,97.08105136578496,166.29308212495252,False
SKU-0176,Furnishings,Sofas,2026-09-07,4,142.89341689855362,120.55192168096515,179.38320911729184,False
SKU-0064,Small Appliances,Heaters,2026-09-07,4,3.3136118789338735,1.3147638194717253,6.515584774011529,False
SKU-0067,Decor,Rugs,2026-09-07,4,57.57190877911948,26.063638620518557,80.50657230265752,False
SKU-0145,Decor,Wall Art,2026-09-07,4,158.96218263154176,115.97362670310493,219.89547689303623,False
SKU-0177,Decor,Rugs,2026-09-07,4,5.033035717046853,1.662974714887543,7.332279589216866,False
SKU-0162,Small Appliances,Heaters,2026-09-07,4,133.41109217327067,78.06657024012134,161.67400625751745,False
SKU-0199,Furnishings,Chairs,2026-09-07,4,7.173633022553305,3.6279182214330734,11.265085150521193,False
SKU-0105,Small Appliances,Heaters,2026-09-07,4,36.261354695338134,17.915120942830395,47.32647098565022,False
SKU-0065,Decor,Rugs,2026-09-07,4,50.32290058492211,0.0,85.32949181724267,False
SKU-0103,Furnishings,Storage,2026-09-07,4,6.90206023627684,3.542600255214464,10.020196059032143,False
SKU-0011,Decor,Wall Art,2026-09-07,4,17.26168994473754,11.163721693774455,22.590996093320502,False
SKU-0068,Decor,Lighting,2026-09-07,4,15.887253894506948,9.538289067577791,23.809780192302732,False
SKU-0094,Decor,Rugs,2026-09-07,4,24.000300205667696,7.032599723244004,38.4503961417329,False
SKU-0080,Small Appliances,Fans,2026-09-07,4,106.28741204716478,33.91849747437019,167.63113073841325,False
SKU-0171,Decor,Rugs,2026-09-07,4,36.90986109355566,12.247747034073658,69.4384079921601,False
SKU-0166,Decor,Rugs,2026-09-07,4,17.670500423949083,0.0,37.13166660894176,False
SKU-0081,Decor,Vases,2026-09-07,4,6.694644769755779,2.5740423009897526,10.187766114598665,False
SKU-0093,Decor,Wall Art,2026-09-07,4,117.98915763471523,100.63041928086109,148.0523088786734,False
SKU-0082,Decor,Vases,2026-09-07,4,1.1612701407685002,0.018194034371034108,3.0060144680342553,False
SKU-0092,Decor,Rugs,2026-09-07,4,7.908696134438817,3.439099773734644,13.07087479083498,False
SKU-0147,Decor,Lighting,2026-09-07,4,8.078897256818848,3.7078203015722355,11.333637986264216,False
SKU-0148,Decor,Lighting,2026-09-07,4,22.813173899088437,15.190118126506563,29.48160232829893,False
SKU-0083,Small Appliances,Air Purifiers,2026-09-07,4,54.461905144266396,43.94121496992667,70.53999125718326,False
SKU-0084,Furnishings,Sofas,2026-09-07,4,43.41627239404131,29.87360104842353,60.57673472621394,False
SKU-0091,Furnishings,Tables,2026-09-07,4,26.706787939903577,0.5521117195311164,41.456929249337655,False
SKU-0170,Small Appliances,Air Purifiers,2026-09-07,4,23.157130067393354,16.6293223304486,32.671407975370286,False
SKU-0085,Furnishings,Chairs,2026-09-07,4,38.82877775782489,28.17421652751395,50.981918263072615,False
SKU-0086,Furnishings,Storage,2026-09-07,4,4.666507761335143,2.7273392365692293,7.147514185894652,False
SKU-0167,Small Appliances,Heaters,2026-09-07,4,5.567517005653212,1.9447527873823545,7.632678762145701,False
SKU-0087,Small Appliances,Fans,2026-09-07,4,1.0076694557591925,0.134030964961257,1.7463770635348876,False
SKU-0169,Decor,Vases,2026-09-07,4,5.69085968196526,2.2686639406007787,8.87565748606206,False
SKU-0168,Small Appliances,Air Purifiers,2026-09-07,4,153.3637148775046,124.52190617249389,205.37415351214116,False
SKU-0090,Decor,Vases,2026-09-07,4,22.734338988798417,13.594151574114498,30.402631402670238,False
SKU-0088,Decor,Rugs,2026-09-07,4,11.60358408647047,5.53440169742454,16.710030495557522,False
SKU-0089,Furnishings,Tables,2026-09-07,4,85.52194206269851,32.682200000735506,130.03809841407354,False
SKU-0079,Decor,Vases,2026-09-07,4,2.744455666108068,0.6744077737397577,4.120652932563658,False
SKU-0003,Small Appliances,Air Purifiers,2026-09-07,4,15.652694782538497,3.202774607591026,25.583445540349967,False
SKU-0078,Decor,Wall Art,2026-09-07,4,269.5156305418301,155.70967045530534,366.37312685137033,False
SKU-0095,Decor,Rugs,2026-09-07,4,25.638413532519294,13.735082206163545,35.395052529980106,False
SKU-0102,Decor,Rugs,2026-09-07,4,15.379130999950684,6.179162588086988,24.411614351713403,False
SKU-0175,Furnishings,Chairs,2026-09-07,4,5.116352433484205,2.3801406175942526,6.401263574336642,False
SKU-0101,Small Appliances,Heaters,2026-09-07,4,58.4570187865218,37.09233058202781,74.42244337822423,False
SKU-0069,Furnishings,Sofas,2026-09-07,4,37.672318415131414,22.776502731783836,53.03653902150326,False
SKU-0070,Decor,Vases,2026-09-07,4,22.728553100043733,0.0,45.097159521882446,False
SKU-0100,Small Appliances,Heaters,2026-09-07,4,4.798425709152196,2.5019697685744684,7.137377922220367,False
SKU-0071,Furnishings,Tables,2026-09-07,4,30.72872252364601,0.0,59.442752930469396,False
SKU-0174,Small Appliances,Fans,2026-09-07,4,208.48753495003518,139.8317766372094,294.8357688679676,False
SKU-0164,Furnishings,Tables,2026-09-07,4,39.5135282174653,30.952597519740934,47.4177737308037,False
SKU-0072,Decor,Lighting,2026-09-07,4,77.76315743571092,56.3162671324779,100.74905749179673,False
SKU-0099,Furnishings,Chairs,2026-09-07,4,5.352863213532975,2.996509318292283,6.83370596429605,False
SKU-0146,Furnishings,Sofas,2026-09-07,4,37.82771285471099,3.3441866206876245,60.50485020313596,False
SKU-0002,Decor,Wall Art,2026-09-07,4,19.462183204711966,13.99374001731471,25.412287613829783,False
SKU-0073,Small Appliances,Heaters,2026-09-07,4,1.8084292806252553,0.22766793237769628,3.7165306861324234,False
SKU-0098,Furnishings,Tables,2026-09-07,4,11.594869777770118,6.405329721209045,16.690488338597543,False
SKU-0074,Furnishings,Tables,2026-09-07,4,5.876283422668668,3.1866428904199666,7.306704114411694,False
SKU-0173,Furnishings,Sofas,2026-09-07,4,27.91223363019038,20.931437164256725,35.928809741703205,False
SKU-0075,Furnishings,Chairs,2026-09-07,4,14.067792718178293,0.8531638556157817,29.09286879648491,False
SKU-0076,Decor,Rugs,2026-09-07,4,12.806862896654177,0.0,28.071861014296754,False
SKU-0165,Decor,Lighting,2026-09-07,4,14.200001683330568,9.295807659807702,20.292829413329176,False
SKU-0077,Decor,Lighting,2026-09-07,4,41.7658020109893,22.79001246348166,54.86596619375629,False
SKU-0096,Decor,Vases,2026-09-07,4,9.098070179083948,3.764425578647619,13.866722034302128,False
SKU-0172,Decor,Lighting,2026-09-07,4,9.84460824001296,5.902530536088066,13.450651309362193,False
SKU-0001,Small Appliances,Air Purifiers,2026-09-07,4,31.824282950799248,21.109678391410057,42.21107023751671,False
SKU-0097,Decor,lighting,2026-09-07,4,9.280992182453708,0.0,17.69218066872824,False
SKU-0051,Furnishings,Tables,2026-09-07,4,25.294030257173098,17.68667969106906,31.561899103612177,False
SKU-0061,Decor,Lighting,2026-09-07,4,11.229103313516715,5.953811293111677,16.752539126384395,False
SKU-0131,Furnishings,Storage,2026-09-07,4,2.16188252216364,0.7455598680439666,3.5627938783547575,False
SKU-0024,Small Appliances,Kitchen Appliances,2026-09-07,4,5.934917041947025,3.3391488401284692,9.694595842352983,False
SKU-0025,Small Appliances,Fans,2026-09-07,4,18.395257320301734,4.86944121858382,27.74506530751033,False
SKU-0009,Furnishings,Chairs,2026-09-07,4,8.949477431908296,0.5737880524405646,14.424649847237818,False
SKU-0154,Decor,Lighting,2026-09-07,4,7.869256392904554,2.659546111180248,11.395601662778319,False
SKU-0026,Furnishings,Storage,2026-09-07,4,11.123707554835255,0.08134610822574681,19.66150277202235,False
SKU-0130,Decor,Lighting,2026-09-07,4,4.211463261019019,1.8221471327678442,6.655503495090976,False
SKU-0027,Decor,Lighting,2026-09-07,4,2.2604428609152936,0.40391896913880115,3.2938871700369505,False
SKU-0191,Small Appliances,Fans,2026-09-07,4,31.632572564900936,11.099504619811759,53.5309770655701,False
SKU-0129,Furnishings,Storage,2026-09-07,4,6.751447530254198,4.249609366212383,9.231451269563786,False
SKU-0028,Furnishings,Tables,2026-09-07,4,2.517888035133064,0.2753195130016828,4.526906034458835,False
SKU-0128,Furnishings,Chairs,2026-09-07,4,4.210011092825946,1.0945254810344844,7.271488228449883,False
SKU-0029,Furnishings,Chairs,2026-09-07,4,27.05071496429289,16.417477011208963,39.91416780277781,False
SKU-0192,Furnishings,Chairs,2026-09-07,4,168.68089838063378,116.95999033569232,202.82569234311381,False
SKU-0030,Decor,lighting,2026-09-07,4,17.01860481960685,0.06195043911713458,31.374953613795352,False
SKU-0155,Furnishings,Chairs,2026-09-07,4,112.46749307103862,84.46655180544455,135.99188315690103,False
SKU-0127,Decor,Rugs,2026-09-07,4,4.916219170341646,1.5145581243119504,8.29932311923211,False
SKU-0008,Small Appliances,Heaters,2026-09-07,4,19.422770456475913,10.301269626186311,25.66002827714002,False
SKU-0031,Small Appliances,Kitchen Appliances,2026-09-07,4,5.75511941549404,2.621401332757283,7.741576260940631,False
SKU-0032,Small Appliances,Heaters,2026-09-07,4,48.36082494880677,22.11829519604445,61.160833670746484,False
SKU-0126,Decor,Wall Art,2026-09-07,4,24.33008628245598,16.821847541265146,30.682810194068377,False
SKU-0033,Decor,Lighting,2026-09-07,4,8.316876314713966,3.5418716886623938,11.38934585753877,False
SKU-0125,Furnishings,Storage,2026-09-07,4,38.698071067851274,24.31563730446139,49.685973550535465,False
SKU-0189,Small Appliances,Fans,2026-09-07,4,25.41621021594483,15.019186475421888,34.043960148055035,False
SKU-0034,Decor,Lighting,2026-09-07,4,17.88478404597765,11.527788488777226,23.238834242612093,False
SKU-0035,Decor,Lighting,2026-09-07,4,35.717440219828696,23.946105173800603,44.77721438131909,False
SKU-0142,Decor,Vases,2026-09-07,4,34.19483742833882,11.214047531621759,58.404610062794795,False
SKU-0156,Decor,Vases,2026-09-07,4,3.0621930554021564,0.6031193341280444,5.372437377566093,False
SKU-0190,Furnishings,Sofas,2026-09-07,4,5.3602500317088895,2.3927219304070113,6.938322682066938,False
SKU-0197,Decor,Vases,2026-09-07,4,1.493443463530093,0.08305452102115268,2.93750953546435,False
SKU-0023,Small Appliances,Fans,2026-09-07,4,125.97629387138312,0.6196796128240832,214.84885473867368,False
SKU-0132,Small Appliances,Heaters,2026-09-07,4,49.34791986881658,24.530150602697617,65.48220946371232,False
SKU-0139,Small Appliances,Kitchen Appliances,2026-09-07,4,106.63704184128765,92.2461687624554,127.88031820181548,False
SKU-0012,Small Appliances,Air Purifiers,2026-09-07,4,10.77801208967599,0.5255773410835741,25.918375185453087,False
SKU-0196,Furnishings,Storage,2026-09-07,4,6.250736005225255,2.6246301606378406,8.785374066137042,False
SKU-0138,Decor,Vases,2026-09-07,4,63.719423775752624,37.753919253266154,84.4112444700297,False
SKU-0013,Decor,Rugs,2026-09-07,4,30.710656934204412,16.465361710826965,45.11818267359212,False
SKU-0014,Small Appliances,Heaters,2026-09-07,4,18.693028727786327,9.615515557135708,25.922484137119692,False
SKU-0140,Furnishings,Sofas,2026-09-07,4,31.25555425748551,19.886061208004158,40.51533114643493,False
SKU-0015,Decor,Lighting,2026-09-07,4,39.07158054034811,21.612812427386825,49.50419269866611,False
SKU-0151,Small Appliances,Fans,2026-09-07,4,5.014817785964164,1.723403540742141,6.319354197876733,False
SKU-0010,Decor,Vases,2026-09-07,4,20.06662149250983,10.147185485613587,27.673524247683574,False
SKU-0137,Small Appliances,Kitchen Appliances,2026-09-07,4,89.3371709115621,68.38550699645273,105.86369922543896,False
SKU-0195,Furnishings,Chairs,2026-09-07,4,43.33899209278347,19.949633622375234,63.96845597262569,False
SKU-0016,Furnishings,Storage,2026-09-07,4,3.327254232387479,1.6658432952788835,4.772478958524099,False
SKU-0152,Small Appliances,Fans,2026-09-07,4,18.251715536779567,1.65760380942177,27.11304028729019,False
SKU-0017,Decor,Lighting,2026-09-07,4,68.99508066059417,50.04450114321882,87.3304864567313,False
SKU-0136,Furnishings,Chairs,2026-09-07,4,24.87328049878957,4.0164790066984,39.654566223665476,False
SKU-0018,Furnishings,Chairs,2026-09-07,4,123.97622396064301,90.01727199396137,144.03143424464517,False
SKU-0135,Decor,Lighting,2026-09-07,4,96.48726400792997,71.41354423918472,115.6676707422141,False
SKU-0194,Small Appliances,Fans,2026-09-07,4,211.32363484172362,150.1232669903996,249.06193377601764,False
SKU-0141,Decor,Wall Art,2026-09-07,4,217.7554968579781,97.59775459259738,298.6343106933636,True
SKU-0150,Furnishings,Chairs,2026-09-07,4,67.66883548874073,48.37837641909726,84.6818522852953,False
SKU-0019,Small Appliances,Heaters,2026-09-07,4,2.049341411334576,0.3308583405071835,3.7136491781995566,False
SKU-0134,Decor,Rugs,2026-09-07,4,15.359829683241944,8.78173746736232,23.663730746613233,False
SKU-0020,Decor,Lighting,2026-09-07,4,12.94215662790705,7.8187697059984815,17.645684503660508,False
SKU-0193,Furnishings,Chairs,2026-09-07,4,91.34674505014365,58.67350606438581,117.61293415588136,False
SKU-0021,Small Appliances,Fans,2026-09-07,4,20.99969166735905,9.448268408835851,31.341630293496582,False
SKU-0153,Furnishings,Sofas,2026-09-07,4,47.52662702641605,30.279345893869717,63.75050873800895,False
SKU-0133,Decor,Vases,2026-09-07,4,9.684627348724893,0.006069151307405974,16.878087699875728,False
SKU-0022,Decor,Wall Art,2026-09-07,4,21.514720252374705,15.341988531821485,28.49780736920296,False
SKU-0124,Decor,Vases,2026-09-07,4,12.774585798879727,6.590426132806648,17.792749880657258,False
SKU-0188,Furnishings,Sofas,2026-09-07,4,20.84654955148768,7.433172672209977,31.961727685114816,False
SKU-0007,Small Appliances,Heaters,2026-09-07,4,19.59749872461153,10.128865801415174,26.378467766086573,False
SKU-0036,Furnishings,Tables,2026-09-07,4,4.724280166178411,1.6471440135950057,6.432701088069958,False
SKU-0114,Decor,Vases,2026-09-07,4,44.60310061042367,25.528483923219866,67.75875986011634,False
SKU-0183,Decor,Lighting,2026-09-07,4,57.2241951408112,9.08716923052353,81.37109423669602,False
SKU-0144,Decor,Rugs,2026-09-07,4,20.595627225580582,4.181304685832355,32.58656379118358,False
SKU-0149,Decor,rugs,2026-09-07,4,71.07702665596547,52.81760553658067,80.59704379381705,False
SKU-0113,Decor,Lighting,2026-09-07,4,91.08590609757272,61.01816546262565,113.08992943602605,False
SKU-0052,Furnishings,Sofas,2026-09-07,4,88.74757813564443,0.8116247069046658,152.1410350280653,False
SKU-0005,Furnishings,Storage,2026-09-07,4,156.7792750087167,139.893989765009,178.81058461169755,False
SKU-0112,Furnishings,Sofas,2026-09-07,4,75.50299879126769,7.522786121108113,114.37941926573086,False
SKU-0053,Small Appliances,Fans,2026-09-07,4,31.238970728027454,19.516086315052,40.459012770524396,False
SKU-0160,Small Appliances,Fans,2026-09-07,4,22.315856303857533,10.679424256028977,29.617018629247166,False
SKU-0054,Decor,Wall Art,2026-09-07,4,16.023830695687643,11.049385630552734,22.28313616273827,False
SKU-0182,Small Appliances,Kitchen Appliances,2026-09-07,4,4.8814324759288015,2.1256216767324614,7.824074493620548,False
SKU-0111,Decor,Rugs,2026-09-07,4,124.44174971378864,67.6744601858685,170.306398916308,False
SKU-0055,Small Appliances,Air Purifiers,2026-09-07,4,25.348633736059575,15.719790945792896,34.503571882912084,False
SKU-0110,Small Appliances,Fans,2026-09-07,4,50.37668251603236,39.72909046309582,67.8186849561206,False
SKU-0056,Small Appliances,Air Purifiers,2026-09-07,4,107.43160805146874,102.10964014554497,151.1413487297632,False
SKU-0181,Small Appliances,Air Purifiers,2026-09-07,4,2.9069702127298607,0.5583102475981858,4.715820892519674,True
SKU-0180,Small Appliances,Fans,2026-09-07,4,41.21601059125629,2.113140226004657,127.81629085676424,False
SKU-0109,Furnishings,Storage,2026-09-07,4,19.864328950783477,11.938378227770544,26.69963509654073,False
SKU-0004,Decor,Wall Art,2026-09-07,4,48.39789952725526,39.489836429930456,58.79807448012249,False
SKU-0057,Decor,Wall Art,2026-09-07,4,46.40870394893182,0.0,86.0567434678688,False
SKU-0058,Decor,Lighting,2026-09-07,4,56.63253971752156,37.036120323858256,74.5973616221572,False
SKU-0161,Furnishings,Tables,2026-09-07,4,7.322425090150602,3.909264934867542,10.972437097962374,False
SKU-0059,Furnishings,Tables,2026-09-07,4,19.678664285358636,12.638828727798964,24.57391832454016,False
SKU-0108,Furnishings,Tables,2026-09-07,4,46.345539883715105,4.421515455733775,63.34064181771996,False
SKU-0179,Small Appliances,Kitchen Appliances,2026-09-07,4,4.558475593592205,1.9472804819581788,7.900139351356593,False
SKU-0178,Small Appliances,Fans,2026-09-07,4,4.716076450061403,2.522117230771454,6.497717320872225,False
SKU-0107,Decor,Wall Art,2026-09-07,4,22.716385822547426,13.901835117925334,34.446908341757755,False
SKU-0060,Furnishings,Sofas,2026-09-07,4,10.016678240234407,5.922894491738977,13.098263422258807,False
SKU-0050,Furnishings,Chairs,2026-09-07,4,21.878863393361854,13.665110864309794,28.818832291091265,False
SKU-0106,Small Appliances,Fans,2026-09-07,4,12.596638878922253,6.623471105222904,15.543281347025726,False
SKU-0049,Decor,Lighting,2026-09-07,4,1.1700004539701514,0.0,2.7252233725200457,False
SKU-0115,Furnishings,Storage,2026-09-07,4,404.4173401115445,168.45476965245234,511.9787801038031,False
SKU-0123,Furnishings,Chairs,2026-09-07,4,68.95454279990021,35.58830317693808,98.33244946146674,False
SKU-0037,Furnishings,Tables,2026-09-07,4,63.304308230828596,54.458404597821755,73.69103088837082,False
SKU-0122,Decor,Wall Art,2026-09-07,4,41.795030223829286,33.438460308153424,48.59366747718793,False
SKU-0038,Decor,rugs,2026-09-07,4,50.18392301379498,18.1987323506718,81.90242334023776,False
SKU-0187,Decor,Vases,2026-09-07,4,5.823217117385377,2.7024657524977904,8.024829148432216,False
SKU-0039,Furnishings,Sofas,2026-09-07,4,55.02293885235153,43.587084543759424,67.46381057953364,False
SKU-0157,Decor,Vases,2026-09-07,4,9.8238516968343,5.070452105782542,13.90122022669962,False
SKU-0121,Decor,Lighting,2026-09-07,4,17.3524390514511,11.163999924855332,23.13716635061049,False
SKU-0040,Decor,vases,2026-09-07,4,3.17846370414274,0.8783331391840022,5.417803349302863,False
SKU-0041,Decor,Lighting,2026-09-07,4,2.566138883710577,0.8299033406616837,4.633145734796452,False
SKU-0120,Decor,Vases,2026-09-07,4,44.52712310020701,11.041984103245841,73.90495208363613,False
SKU-0143,Small Appliances,Fans,2026-09-07,4,1.2420592786205733,0.0,2.9133632629191095,False
SKU-0186,Decor,Wall Art,2026-09-07,4,2.377504675304605,0.3488543927823927,4.35868524300845,False
SKU-0119,Decor,Wall Art,2026-09-07,4,38.16407362101564,24.987778396494367,46.19961463935398,False
SKU-0042,Small Appliances,Kitchen Appliances,2026-09-07,4,137.19822731892202,127.99531457384376,165.58217588376985,False
SKU-0043,Small Appliances,Kitchen Appliances,2026-09-07,4,29.73978318374279,18.75045190901107,39.098177274724755,False
SKU-0044,Decor,Rugs,2026-09-07,4,20.95540879830234,6.1531303778332145,35.16718630250402,False
SKU-0158,Decor,Lighting,2026-09-07,4,71.44715059435214,47.764536440964285,94.89847627232744,False
SKU-0118,Small Appliances,Heaters,2026-09-07,4,42.598724873464306,20.052979853603123,52.600454063937455,False
SKU-0185,Small Appliances,Heaters,2026-09-07,4,12.618934223015696,7.034814658395886,18.000543620762873,False
SKU-0045,Small Appliances,Air Purifiers,2026-09-07,4,1.5335025800856281,0.143977703538658,3.067388847494331,False
SKU-0117,Small Appliances,Air Purifiers,2026-09-07,4,55.88956241959658,41.252446759256955,64.52152171902249,False
SKU-0198,Small Appliances,Air Purifiers,2026-09-07,4,3.6465228417444213,1.6924408995298583,4.898165617569459,False
